team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
110,1985-08-13.CHN198508130,CHC,,MON,-3,43.9,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.293,.347,.472,.820,3,.80,-0.064,-0.61,2B
111,1985-08-14.CHN198508140,CHC,,MON,-1,43.9,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.290,.344,.468,.812,3,1.44,-0.213,-1.78,2B
112,1985-08-15.CHN198508150,CHC,,MON,-4,43.9,4,4,1,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,.294,.348,.471,.818,3,.86,0.167,2.06,2B
113,1985-08-16.CHN198508160,CHC,,PHI,1,43.9,5,5,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,.293,.346,.467,.814,3,1.48,-0.069,-1.01,2B
114,1985-08-17.CHN198508170,CHC,,PHI,-6,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.290,.343,.463,.806,3,.82,-0.076,-0.90,2B
115,1985-08-18.CHN198508180,CHC,,PHI,-4,43.9,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.290,.342,.468,.810,3,.29,0.085,0.43,2B
116,1985-08-20.ATL198508200,CHC,@,ATL,3,43.9,4,4,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.290,.342,.473,.815,3,1.25,0.324,1.24,2B
117,1985-08-21.ATL198508210,CHC,@,ATL,4,43.9,5,5,2,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,.295,.346,.490,.836,3,1.23,0.528,5.09,2B
118,1985-08-22.ATL198508220,CHC,@,ATL,1,43.9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,.292,.343,.485,.827,3,1.40,-0.204,-2.15,2B
119,1985-08-23.CIN198508230,CHC,@,CIN,-1,43.9,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,.292,.342,.482,.825,3,1.40,-0.046,0.02,2B
120,1985-08-24.CIN198508240,CHC,@,CIN,4,43.9,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.291,.341,.480,.822,3,.90,-0.046,-0.33,2B
121,1985-08-25.CIN198508250,CHC,@,CIN,-2,43.9,4,4,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.293,.343,.483,.825,3,1.05,0.130,0.91,2B
122,1985-08-26.HOU198508260,CHC,@,HOU,6,43.9,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.294,.343,.482,.825,3,.40,-0.053,0.14,2B
123,1985-08-27.HOU198508270,CHC,@,HOU,-7,43.9,4,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,1,.297,.346,.483,.829,3,1.21,0.149,1.26,2B
124,1985-08-28.HOU198508280,CHC,@,HOU,-3,43.9,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.295,.346,.480,.826,3,.88,-0.061,-0.43,2B
125,1985-08-29.CHN198508290,CHC,,ATL,-3,43.9,5,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.298,.348,.483,.831,3,1.35,-0.112,-0.42,2B
126,1985-08-30.CHN198508300,CHC,,ATL,-7,43.9,4,4,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.302,.351,.488,.839,3,.62,0.106,1.02,2B
127,1985-08-31.CHN198508310,CHC,,ATL,1,46.1,6,5,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,.301,.351,.485,.836,3,2.54,-0.077,-1.38,2B
130,1985-09-03.CHN198509030,CHC,,HOU,-1,45.0,5,5,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,.306,.355,.496,.851,3,1.72,0.515,1.78,2B
131,1985-09-04.CHN198509040,CHC,,HOU,-5,43.9,5,4,1,2,0,0,1,4,1,0,1,0,0,0,0,0,0,1,.307,.357,.502,.859,3,1.05,0.217,2.09,2B
132,1985-09-05.SLN198509050,CHC,@,STL,-5,43.9,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.306,.355,.500,.855,3,.81,0.000,-0.10,2B
133,1985-09-06.CHN198509060,CHC,,CIN,-2,43.9,4,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.310,.358,.506,.864,3,.57,0.119,1.20,2B
134,1985-09-07.CHN198509070,CHC,,CIN,2,43.9,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.310,.359,.505,.864,3,.67,-0.001,0.26,2B
135,1985-09-08.CHN198509080,CHC,,CIN,0,43.9,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.309,.358,.502,.860,3,1.04,-0.065,-0.48,2B
136,1985-09-09.SLN198509090,CHC,@,STL,2,43.9,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,.308,.357,.500,.857,3,1.08,-0.013,-0.25,2B
137,1985-09-10.PIT198509100,CHC,@,PIT,-1,43.9,4,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.310,.358,.502,.860,3,1.32,-0.067,-0.16,2B
138,1985-09-11.PIT198509110,CHC,@,PIT,2,43.9,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,.311,.359,.502,.861,3,.94,0.090,0.47,2B
139,1985-09-12.PIT198509120,CHC,@,PIT,-8,43.9,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,.309,.360,.499,.859,3,.70,0.053,0.21,2B
140,1985-09-13.CHN198509130,CHC,,STL,-6,43.9,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.310,.360,.500,.860,3,.58,-0.003,-0.10,2B
141,1985-09-14.CHN198509140,CHC,,STL,-1,43.9,5,4,1,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,.312,.362,.506,.868,3,1.88,0.050,1.99,2B
142,1985-09-15.CHN198509150,CHC,,STL,-4,43.9,4,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,.312,.363,.506,.869,3,.95,0.150,1.02,2B
143,1985-09-16.MON198509160,CHC,@,MON,-3,43.9,5,3,2,1,1,0,0,1,2,0,1,0,0,0,0,0,2,0,.312,.365,.507,.872,3,.88,0.195,1.37,2B
144,1985-09-17.MON198509170,CHC,@,MON,3,43.9,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.310,.364,.505,.869,3,.97,0.032,0.11,2B
