year,number,one,two,three,four,five,six,seven,eight,nine
1909,114,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,115,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,116,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,117,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,118,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,119,Evers,Stanley,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,120,Evers,Stanley,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,121,Evers,Stanley,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,122,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
1909,123,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
1909,124,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,125,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,126,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,127,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,128,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,129,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,130,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,131,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,132,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,133,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,134,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,135,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,136,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,137,Evers,Sheckard,Schulte,Howard,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,138,Evers,Sheckard,Schulte,Howard,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,139,Evers,Sheckard,Schulte,Howard,Steinfeldt,Hofman,Tinker,Moran,pitcher
1909,140,Evers,Sheckard,Schulte,Howard,Steinfeldt,Hofman,Tinker,Moran,pitcher
1909,141,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Zimmerman,Moran,pitcher
1909,142,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Moran,pitcher
1909,143,Zimmerman,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,144,Zimmerman,Sheckard,Stanley,Luderus,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,145,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,146,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,147,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Moran,pitcher
1909,148,Evers,Stanley,Schulte,Luderus,Steinfeldt,Davidson,Tinker,Moran,pitcher
1909,149,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Archer,pitcher
1909,150,Evers,Davidson,Schulte,Luderus,Zimmerman,Hofman,Tinker,Archer,pitcher
1909,151,Evers,Sheckard,Schulte,Luderus,Zimmerman,Hofman,Tinker,Moran,pitcher
1909,152,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Moran,pitcher
1909,153,Evers,Sheckard,Schulte,Howard,Kane,Hofman,Zimmerman,Moran,pitcher
1909,154,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Moran,pitcher
1909,155,Zimmerman,Sheckard,Schulte,Howard,Steinfeldt,Hofman,Kane,Moran,pitcher
1910,1,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,2,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,3,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
1910,4,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
1910,5,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
1910,6,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
1910,7,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
1910,8,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
1910,9,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
1910,10,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
1910,11,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
1910,12,Evers,Sheckard,Schulte,Chance,Steinfeldt,Beaumont,Tinker,Needham,pitcher
1910,13,Evers,Sheckard,Schulte,Chance,Steinfeldt,Beaumont,Tinker,Needham,pitcher
1910,14,Evers,Sheckard,Schulte,Chance,Steinfeldt,Beaumont,Tinker,Needham,pitcher
1910,15,Evers,Sheckard,Schulte,Chance,Steinfeldt,Beaumont,Tinker,Needham,pitcher
1910,16,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Beaumont,Tinker,Kling,pitcher
1910,17,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Beaumont,Zimmerman,Archer,pitcher
1910,18,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Beaumont,Zimmerman,Kling,pitcher
1910,19,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Beaumont,Zimmerman,Kling,pitcher
1910,20,Evers,Sheckard,Schulte,Hofman,Steinfeldt,Beaumont,Zimmerman,Kling,pitcher
1910,21,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Beaumont,Tinker,Kling,pitcher
1910,22,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Needham,pitcher
1910,23,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,24,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,25,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,26,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,27,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,28,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,29,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,30,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,31,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,32,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,33,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,34,Zimmerman,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,35,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,36,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,37,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,38,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,39,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,40,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,41,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,42,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,43,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,44,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,45,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,46,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,47,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,48,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,49,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,50,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,51,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,52,Evers,Sheckard,Schulte,Zimmerman,Steinfeldt,Hofman,Kane,Kling,pitcher
1910,53,Evers,Sheckard,Schulte,Beaumont,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,54,Evers,Sheckard,Schulte,Beaumont,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,55,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,56,Evers,Sheckard,Schulte,Hofman,Zimmerman,Beaumont,Tinker,Archer,pitcher
1910,57,Evers,Sheckard,Schulte,Hofman,Zimmerman,Kane,Tinker,Archer,pitcher
1910,58,Evers,Sheckard,Schulte,Hofman,Zimmerman,Kane,Tinker,Kling,pitcher
1910,59,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,60,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,61,Evers,Hofman,Schulte,Chance,Steinfeldt,Sheckard,Tinker,Kling,pitcher
1910,62,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,63,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,64,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Zimmerman,Kling,pitcher
1910,65,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Zimmerman,Archer,pitcher
1910,66,Evers,Hofman,Schulte,Chance,Steinfeldt,Sheckard,Zimmerman,Archer,pitcher
1910,67,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Zimmerman,Kling,pitcher
1910,68,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Zimmerman,Kling,pitcher
1910,69,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Kling,pitcher
1910,70,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
1910,71,Evers,Sheckard,Schulte,Hofman,Steinfeldt,Beaumont,Tinker,Archer,pitcher
1910,72,Evers,Sheckard,Hofman,Chance,Steinfeldt,Beaumont,Tinker,Archer,pitcher
1910,73,Zimmerman,Sheckard,Hofman,Chance,Steinfeldt,Beaumont,Tinker,Kling,pitcher
1910,74,Zimmerman,Sheckard,Hofman,Beaumont,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,75,Zimmerman,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,76,Zimmerman,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Tinker,Archer,pitcher
1910,77,Evers,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Zimmerman,Kling,pitcher
1910,78,Evers,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Zimmerman,Kling,pitcher
1910,79,Evers,Sheckard,Hofman,Beaumont,Steinfeldt,Schulte,Tinker,Archer,pitcher
1910,80,Evers,Sheckard,Hofman,Beaumont,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,81,Evers,Sheckard,Hofman,Zimmerman,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,82,Evers,Sheckard,Hofman,Zimmerman,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,83,Evers,Sheckard,Hofman,Zimmerman,Steinfeldt,Schulte,Tinker,Archer,pitcher
1910,84,Evers,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,85,Evers,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,86,Evers,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,87,Evers,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Tinker,Archer,pitcher
1910,88,Evers,Sheckard,Hofman,Zimmerman,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,89,Evers,Sheckard,Hofman,Kane,Steinfeldt,Schulte,Tinker,Archer,pitcher
1910,90,Evers,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,91,Evers,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Tinker,Archer,pitcher
1910,92,Evers,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,93,Evers,Sheckard,Hofman,Chance,Kling,Schulte,Tinker,Kane,pitcher
1910,94,Evers,Sheckard,Hofman,Chance,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,95,Evers,Sheckard,Hofman,Chance,Zimmerman,Schulte,Tinker,Archer,pitcher
1910,96,Evers,Sheckard,Hofman,Chance,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,97,Evers,Sheckard,Hofman,Chance,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,98,Evers,Sheckard,Hofman,Chance,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,99,Kane,Sheckard,Hofman,Chance,Zimmerman,Schulte,Tinker,Archer,pitcher
1910,100,Evers,Sheckard,Beaumont,Chance,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,101,Evers,Sheckard,Beaumont,Chance,Zimmerman,Schulte,Tinker,Archer,pitcher
1910,102,Evers,Sheckard,Beaumont,Chance,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,103,Evers,Sheckard,Beaumont,Chance,Zimmerman,Schulte,Tinker,Archer,pitcher
1910,104,Evers,Sheckard,Beaumont,Chance,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,105,Evers,Sheckard,Beaumont,Chance,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,106,Evers,Sheckard,Beaumont,Archer,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,107,Evers,Sheckard,Beaumont,Archer,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,108,Evers,Sheckard,Beaumont,Archer,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,109,Evers,Sheckard,Kane,Archer,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,110,Evers,Sheckard,Kane,Archer,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,111,Evers,Sheckard,Hofman,Archer,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,112,Evers,Sheckard,Hofman,Archer,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,113,Evers,Sheckard,Hofman,Archer,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,114,Steinfeldt,Sheckard,Hofman,Archer,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,115,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Zimmerman,Kling,pitcher
1910,116,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Zimmerman,Kling,pitcher
1910,117,Evers,Beaumont,Hofman,Archer,Steinfeldt,Pfeffer,Zimmerman,Kling,pitcher
1910,118,Evers,Kane,Hofman,Steinfeldt,Zimmerman,Beaumont,Schulte,Kling,pitcher
1910,119,Evers,Sheckard,Hofman,Steinfeldt,Zimmerman,Beaumont,Schulte,Kling,pitcher
1910,120,Evers,Sheckard,Hofman,Steinfeldt,Zimmerman,Archer,Schulte,Kling,pitcher
1910,121,Evers,Sheckard,Hofman,Steinfeldt,Zimmerman,Archer,Schulte,Kling,pitcher
1910,122,Evers,Sheckard,Hofman,Steinfeldt,Zimmerman,Archer,Schulte,Kling,pitcher
1910,123,Evers,Sheckard,Hofman,Steinfeldt,Zimmerman,Archer,Schulte,Kling,pitcher
1910,124,Evers,Sheckard,Hofman,Steinfeldt,Zimmerman,Chance,Schulte,Kling,pitcher
1910,125,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,126,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,127,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,128,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,129,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,130,Evers,Sheckard,Hofman,Archer,Zimmerman,Schulte,Tinker,Kling,pitcher
1910,131,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,132,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Needham,pitcher
1910,133,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Needham,pitcher
1910,134,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,135,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,136,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,137,Evers,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,138,Evers,Sheckard,Hofman,Chance,Steinfeldt,Schulte,Tinker,Archer,pitcher
1910,139,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,140,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,141,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,142,Evers,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,143,Zimmerman,Sheckard,Hofman,Archer,Steinfeldt,Schulte,Tinker,Kling,pitcher
1910,144,Zimmerman,Sheckard,Hofman,Archer,Steinfeldt,Beaumont,Kane,Needham,pitcher
1910,145,Kane,Sheckard,Hofman,Archer,Schulte,Beaumont,Tinker,Needham,pitcher
1910,146,Sheckard,Schulte,Hofman,Archer,Zimmerman,Steinfeldt,Tinker,Needham,pitcher
1910,147,Sheckard,Schulte,Hofman,Chance,Zimmerman,Steinfeldt,Tinker,Archer,pitcher
1910,148,Sheckard,Schulte,Hofman,Chance,Zimmerman,Steinfeldt,Tinker,Archer,pitcher
1910,149,Beaumont,Schulte,Hofman,Chance,Zimmerman,Steinfeldt,Tinker,Needham,pitcher
1910,150,Sheckard,Schulte,Hofman,Chance,Zimmerman,Steinfeldt,Tinker,Needham,pitcher
1910,151,Sheckard,Schulte,Hofman,Chance,Zimmerman,Steinfeldt,Tinker,Kling,pitcher
1910,152,Sheckard,Schulte,Hofman,Chance,Zimmerman,Steinfeldt,Tinker,Archer,pitcher
1910,153,Sheckard,Schulte,Hofman,Chance,Zimmerman,Steinfeldt,Tinker,Kling,pitcher
1910,154,Sheckard,Schulte,Hofman,Archer,Zimmerman,Steinfeldt,Tinker,Needham,pitcher
1911,1,Evers,Sheckard,Hofman,Chance,Schulte,Zimmerman,Tinker,Kling,pitcher
1911,2,Evers,Sheckard,Hofman,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
1911,3,Evers,Sheckard,Hofman,Chance,Schulte,Zimmerman,Tinker,Kling,pitcher
1911,4,Evers,Sheckard,Hofman,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
1911,5,Evers,Sheckard,Hofman,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
1911,6,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
1911,7,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
1911,8,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
1911,9,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
1911,10,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
1911,11,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
1911,12,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
1911,13,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
1911,14,Evers,Sheckard,Kaiser,Archer,Schulte,Zimmerman,Tinker,Kling,pitcher
1911,15,Evers,Sheckard,Hofman,Archer,Schulte,Zimmerman,Tinker,Kling,pitcher
1911,16,Evers,Sheckard,Hofman,Archer,Schulte,Zimmerman,Tinker,Kling,pitcher
1911,17,Evers,Sheckard,Hofman,Archer,Schulte,Zimmerman,Tinker,Kling,pitcher
1911,18,Evers,Sheckard,Hofman,Saier,Schulte,Zimmerman,Tinker,Archer,pitcher
1911,19,Evers,Sheckard,Hofman,Saier,Schulte,Zimmerman,Tinker,Kling,pitcher
1911,20,Shean,Sheckard,Hofman,Saier,Schulte,Zimmerman,Tinker,Kling,pitcher
1911,21,Shean,Sheckard,Hofman,Saier,Schulte,Doyle,Tinker,Archer,pitcher
1911,22,Shean,Sheckard,Hofman,Chance,Schulte,Doyle,Tinker,Archer,pitcher
1911,23,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Kling,pitcher
1911,24,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Kling,pitcher
1911,25,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
1911,26,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Kling,pitcher
1911,27,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Kling,pitcher
1911,28,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
1911,29,Sheckard,Schulte,Hofman,Chance,Doyle,Shean,Zimmerman,Archer,pitcher
1911,30,Sheckard,Schulte,Hofman,Chance,Doyle,Shean,Zimmerman,Kling,pitcher
1911,31,Sheckard,Schulte,Hofman,Chance,Doyle,Shean,Zimmerman,Archer,pitcher
1911,32,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
1911,33,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
1911,34,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
1911,35,Kaiser,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
1911,36,Sheckard,Schulte,Hofman,Saier,Doyle,Tinker,Zimmerman,Archer,pitcher
1911,37,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
1911,38,Sheckard,Schulte,Hofman,Kaiser,Doyle,Tinker,Zimmerman,Archer,pitcher
1911,39,Sheckard,Schulte,Hofman,Kaiser,Doyle,Tinker,Zimmerman,Archer,pitcher
1911,40,Sheckard,Schulte,Hofman,Kaiser,Doyle,Tinker,Zimmerman,Kling,pitcher
1911,41,Sheckard,Schulte,Hofman,Kaiser,Doyle,Tinker,Zimmerman,Kling,pitcher
1911,42,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
1911,43,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
1911,44,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
1911,45,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
1911,46,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
1911,47,Sheckard,Schulte,Archer,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
1911,48,Sheckard,Schulte,Archer,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
1911,49,Sheckard,Schulte,Archer,Zimmerman,Doyle,Tinker,Good,Graham,pitcher
1911,50,Sheckard,Schulte,Archer,Zimmerman,Doyle,Tinker,Good,Graham,pitcher
1911,51,Sheckard,Schulte,Archer,Zimmerman,Doyle,Tinker,Good,Graham,pitcher
1911,52,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Graham,pitcher
1911,53,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Shean,Good,Archer,pitcher
1911,54,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Shean,Good,Archer,pitcher
1911,55,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Shean,Good,Archer,pitcher
1911,56,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Shean,Good,Archer,pitcher
1911,57,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Shean,Good,Archer,pitcher
1911,58,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Archer,pitcher
1911,59,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Archer,pitcher
1911,60,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Archer,pitcher
1911,61,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Archer,pitcher
1911,62,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Archer,pitcher
1911,63,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Archer,pitcher
1911,64,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Graham,pitcher
1911,65,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Graham,pitcher
1911,66,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Graham,pitcher
1911,67,Sheckard,Schulte,Hofman,Chance,Zimmerman,Doyle,Tinker,Graham,pitcher
1911,68,Sheckard,Schulte,Hofman,Good,Zimmerman,Doyle,Tinker,Graham,pitcher
1911,69,Sheckard,Schulte,Hofman,Good,Zimmerman,Doyle,Tinker,Graham,pitcher
1911,70,Sheckard,Schulte,Hofman,Good,Zimmerman,Doyle,Tinker,Archer,pitcher
1911,71,Sheckard,Schulte,Hofman,Good,Zimmerman,Doyle,Tinker,Archer,pitcher
1911,72,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Archer,pitcher
1911,73,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Archer,pitcher
1911,74,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Archer,pitcher
1911,75,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Good,Archer,pitcher
