team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
75,2007-06-23.FLO200706230,FLA,,MIN,-10,18.9,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.322,.381,.503,.884,3,.21,0.007,0.33,SS
76,2007-06-24.FLO200706240,FLA,,MIN,-3,43.9,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.320,.378,.498,.877,3,.88,-0.114,-1.34,SS
77,2007-06-26.FLO200706260,FLA,,PIT,-1,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.316,.374,.492,.866,3,1.42,-0.122,-0.69,SS
78,2007-06-27.FLO200706270,FLA,,PIT,-2,45.0,5,5,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.317,.374,.500,.874,1,1.88,-0.004,0.05,SS
79,2007-06-28.FLO200706280,FLA,,PIT,2,43.9,5,5,2,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,.322,.378,.508,.885,1,.44,0.102,1.03,SS
80,2007-06-29.FLO200706290,FLA,,ATL,-9,43.9,5,3,0,2,1,0,0,2,2,0,0,0,0,0,0,0,1,0,.325,.384,.513,.896,1,.67,0.083,2.73,SS
81,2007-06-30.FLO200706300,FLA,,ATL,-1,43.9,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.320,.378,.505,.883,1,1.55,-0.201,-1.29,SS
82,2007-07-01.FLO200707010,FLA,,ATL,1,45.0,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.318,.376,.500,.876,1,.84,-0.105,-0.55,SS
83,2007-07-02.SDN200707020,FLA,@,SDP,-2,12.3,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.319,.376,.503,.879,1,.79,0.025,0.18,SS
84,2007-07-03.SDN200707030,FLA,@,SDP,2,0.7,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.321,.378,.514,.892,9,1.78,0.282,1.75,PH
85,2007-07-04.SDN200707040,FLA,@,SDP,-1,0.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.320,.377,.512,.889,9,1.37,-0.033,-0.15,PH
86,2007-07-05.SDN200707050,FLA,@,SDP,1,43.9,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.319,.375,.510,.885,1,1.02,-0.100,-1.09,SS
87,2007-07-06.LAN200707060,FLA,@,LAD,1,45.0,6,6,2,3,0,0,2,3,0,0,3,0,0,0,0,0,0,0,.322,.377,.528,.904,1,1.84,0.420,2.24,SS
88,2007-07-07.LAN200707070,FLA,@,LAD,5,43.9,5,4,2,4,2,0,0,0,1,0,0,0,0,0,0,0,2,1,.330,.385,.539,.923,1,.56,0.146,2.67,SS
89,2007-07-08.LAN200707080,FLA,@,LAD,-6,43.9,5,4,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.331,.388,.538,.926,1,.30,0.009,0.91,SS
90,2007-07-13.FLO200707130,FLA,,WSN,-4,43.9,5,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.332,.388,.542,.930,1,1.04,0.016,0.47,SS
91,2007-07-14.FLO200707140,FLA,,WSN,3,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.331,.386,.539,.925,1,.54,-0.050,-1.01,SS
92,2007-07-15.FLO200707150,FLA,,WSN,2,43.9,5,4,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,.331,.387,.538,.925,1,.88,0.079,0.56,SS
93,2007-07-16.FLO200707160,FLA,,STL,-2,43.9,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.329,.384,.534,.918,1,1.04,-0.085,-0.68,SS
94,2007-07-17.FLO200707170,FLA,,STL,4,43.9,4,3,1,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,.332,.388,.545,.933,1,.92,0.304,2.80,SS
