team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game,player_ID,year_ID
134,1973-08-28.HOU197308280,HOU,,STL,-5,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.31,0.371,0.506,0.877,3,0.59,-0.057,-0.68,CF,cedence01,1973
135,1973-08-29.HOU197308290,HOU,,STL,1,43.9,4,4,0,1,0,0,0,1,0,0.0,1,0,0,0.0,0,0.0,0,0,0.31,0.37,0.504,0.8740000000000001,3,0.67,0.07400000000000001,0.61,CF,cedence01,1973
136,1973-08-30.LAN197308300,HOU,@,LAD,-1,43.9,4,4,1,2,0,0,1,2,0,0.0,0,0,0,0.0,0,0.0,0,1,0.311,0.37200000000000005,0.511,0.882,3,1.49,0.165,0.88,CF,cedence01,1973
137,1973-08-31.LAN197308310,HOU,@,LAD,1,43.9,4,4,0,1,0,0,0,0,0,0.0,2,0,0,0.0,0,1.0,0,0,0.311,0.371,0.508,0.879,3,1.68,-0.149,-0.77,CF,cedence01,1973
138,1973-09-01.LAN197309010,HOU,@,LAD,2,18.9,4,4,0,2,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.313,0.37200000000000005,0.508,0.88,3,0.52,-0.005,-0.12,CF,cedence01,1973
139,1973-09-02.LAN197309020,HOU,@,LAD,9,15.6,4,4,2,2,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.314,0.373,0.508,0.8809999999999999,3,0.37,0.043,0.32,CF,cedence01,1973
140,1973-09-03.HOU197309030,HOU,,CIN,-1,43.9,5,5,0,2,1,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.315,0.373,0.509,0.882,3,1.35,0.098,-0.02,CF,cedence01,1973
141,1973-09-04.HOU197309040,HOU,,CIN,-5,45.0,5,5,2,2,0,0,1,2,0,0.0,0,0,0,0.0,0,0.0,1,0,0.316,0.373,0.514,0.888,3,0.87,0.452,1.11,CF,cedence01,1973
142,1973-09-05.HOU197309050,HOU,,CIN,-6,46.1,5,5,0,1,0,0,0,1,0,0.0,1,0,0,0.0,1,0.0,1,0,0.315,0.371,0.511,0.882,3,1.98,0.293,1.12,CF,cedence01,1973
143,1973-09-07.SFN197309070,HOU,@,SFG,-3,43.9,5,4,1,1,0,0,1,2,1,0.0,0,0,0,0.0,0,0.0,1,0,0.314,0.37200000000000005,0.515,0.887,3,0.38,0.10099999999999999,1.42,CF,cedence01,1973
144,1973-09-08.SFN197309080,HOU,@,SFG,2,43.9,5,5,1,1,0,0,1,1,0,0.0,1,0,0,0.0,0,0.0,0,0,0.313,0.37,0.518,0.888,3,0.44,-0.028999999999999998,0.1,CF,cedence01,1973
145,1973-09-09.SFN197309090,HOU,@,SFG,1,43.9,4,4,1,2,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.315,0.371,0.52,0.8909999999999999,3,1.56,0.125,0.71,CF,cedence01,1973
146,1973-09-10.SDN197309100,HOU,@,SDP,-2,5.9,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.314,0.37,0.519,0.89,6,1.34,-0.032,-0.2,PH,cedence01,1973
147,1973-09-11.SDN197309110,HOU,@,SDP,2,45.0,5,5,0,3,1,0,0,1,0,0.0,1,0,0,0.0,0,0.0,0,0,0.317,0.373,0.522,0.895,3,1.85,0.156,0.76,CF,cedence01,1973
148,1973-09-13.HOU197309130,HOU,,LAD,-2,43.9,5,5,1,1,0,0,0,1,0,0.0,2,0,0,0.0,1,0.0,2,0,0.316,0.371,0.519,0.89,3,1.58,0.001,0.61,CF,cedence01,1973
149,1973-09-14.HOU197309140,HOU,,LAD,-12,43.9,4,4,0,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.315,0.37,0.517,0.887,3,0.38,-0.043,-0.49,CF,cedence01,1973
150,1973-09-15.HOU197309150,HOU,,LAD,4,43.9,4,4,2,2,0,0,1,2,0,0.0,0,0,0,0.0,0,0.0,0,0,0.317,0.371,0.523,0.894,3,0.31,0.171,1.81,CF,cedence01,1973
151,1973-09-16.HOU197309160,HOU,,LAD,4,43.9,5,4,2,2,1,0,0,1,1,0.0,1,0,0,0.0,0,0.0,0,0,0.318,0.373,0.524,0.898,3,0.65,0.19899999999999998,1.83,CF,cedence01,1973
152,1973-09-17.CIN197309170,HOU,@,CIN,3,43.9,4,4,1,1,0,0,1,1,0,0.0,1,0,0,0.0,0,0.0,0,0,0.318,0.37200000000000005,0.528,0.9009999999999999,3,0.49,0.073,0.44,CF,cedence01,1973
153,1973-09-18.CIN197309180,HOU,@,CIN,-1,43.9,4,4,0,1,1,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.317,0.371,0.528,0.899,3,0.94,-0.039,-0.16,CF,cedence01,1973
155,1973-09-19.HOU197309192,HOU,,SDP,-3,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1.0,0,0,0.315,0.369,0.524,0.893,3,1.02,-0.13,-1.32,CF,cedence01,1973
156,1973-09-22.HOU197309220,HOU,,ATL,-2,43.9,4,4,0,1,0,0,0,0,0,0.0,0,0,0,0.0,1,0.0,1,0,0.314,0.368,0.522,0.889,3,1.14,-0.001,-0.29,CF,cedence01,1973
157,1973-09-23.HOU197309230,HOU,,ATL,-8,18.9,4,2,1,1,1,0,0,0,1,0.0,1,1,0,0.0,0,0.0,0,0,0.315,0.371,0.524,0.894,3,0.37,0.04,1.32,CF,cedence01,1973
158,1973-09-24.HOU197309240,HOU,,SFG,4,43.9,4,3,2,2,1,0,1,3,1,0.0,0,0,0,0.0,0,0.0,0,0,0.317,0.373,0.532,0.9059999999999999,3,1.03,0.22,3.62,CF,cedence01,1973
159,1973-09-25.HOU197309250,HOU,,SFG,4,43.9,4,4,0,1,1,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.317,0.37200000000000005,0.532,0.904,3,0.91,-0.001,-0.29,CF,cedence01,1973
160,1973-09-26.HOU197309260,HOU,,SFG,5,43.9,4,4,0,2,0,0,0,1,0,0.0,0,0,0,0.0,0,0.0,2,0,0.318,0.373,0.532,0.905,3,0.63,0.085,1.12,CF,cedence01,1973
161,1973-09-29.ATL197309290,HOU,@,ATL,-7,13.4,2,2,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.319,0.374,0.532,0.905,3,0.54,0.015,0.15,CF,cedence01,1973
162,1973-09-30.ATL197309300,HOU,@,ATL,2,43.9,5,4,1,2,0,0,1,1,0,0.0,1,1,0,0.0,0,0.0,2,2,0.32,0.376,0.537,0.9129999999999999,3,0.53,0.07400000000000001,0.31,CF,cedence01,1973
1,1973-04-05.CIN197304050,CIN,,SFG,-3,43.9,4,4,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.25,0.25,0.25,0.5,2,1.29,-0.004,-0.16,2B,morgajo02,1973
2,1973-04-07.CIN197304070,CIN,,SFG,-2,46.1,5,4,1,3,1,0,0,1,1,0.0,0,0,0,0.0,0,0.0,0,0,0.5,0.556,0.625,1.181,2,1.11,0.17300000000000001,1.73,2B,morgajo02,1973
3,1973-04-08.CIN197304080,CIN,,SFG,2,43.9,4,3,1,0,0,0,0,1,0,0.0,0,0,0,1.0,1,0.0,1,0,0.364,0.385,0.455,0.8390000000000001,2,0.69,0.05,0.2,2B,morgajo02,1973
4,1973-04-09.ATL197304090,CIN,@,ATL,1,43.9,5,5,1,1,0,0,0,2,0,0.0,0,0,0,0.0,0,0.0,1,0,0.313,0.33299999999999996,0.375,0.708,2,1.73,-0.049,-0.07,2B,morgajo02,1973
5,1973-04-11.LAN197304110,CIN,@,LAD,3,43.9,4,4,1,1,0,1,0,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.3,0.318,0.45,0.768,2,0.73,0.12300000000000001,0.73,2B,morgajo02,1973
6,1973-04-12.LAN197304120,CIN,@,LAD,3,43.9,5,5,1,2,1,0,0,1,0,0.0,1,0,0,0.0,0,0.0,0,0,0.32,0.33299999999999996,0.48,0.813,2,0.94,0.127,0.58,2B,morgajo02,1973
7,1973-04-13.SFN197304130,CIN,@,SFG,-1,43.9,5,4,0,1,0,0,0,0,1,0.0,0,0,0,0.0,0,1.0,1,0,0.31,0.344,0.44799999999999995,0.792,2,1.71,-0.106,-0.14,2B,morgajo02,1973
8,1973-04-14.SFN197304140,CIN,@,SFG,3,43.9,5,4,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,1.0,0,0,0.273,0.324,0.39399999999999996,0.718,2,0.86,-0.076,-1.09,2B,morgajo02,1973
9,1973-04-15.SFN197304151,CIN,@,SFG,11,17.8,5,4,0,2,1,0,0,2,0,0.0,0,0,0,1.0,0,0.0,3,0,0.297,0.33299999999999996,0.43200000000000005,0.7659999999999999,2,0.59,0.07,1.1,2B,morgajo02,1973
10,1973-04-15.SFN197304152,CIN,@,SFG,4,43.9,5,4,3,3,0,0,2,2,1,0.0,0,0,0,0.0,0,0.0,2,0,0.341,0.38299999999999995,0.61,0.993,2,0.62,0.184,2.87,2B,morgajo02,1973
11,1973-04-16.SDN197304160,CIN,@,SDP,1,43.9,5,4,1,2,0,0,0,1,1,0.0,0,0,0,0.0,0,1.0,0,1,0.35600000000000004,0.40399999999999997,0.6,1.004,2,1.01,0.11900000000000001,0.8,2B,morgajo02,1973
12,1973-04-17.SDN197304170,CIN,@,SDP,3,43.9,4,3,2,2,0,0,1,2,1,0.0,1,0,0,0.0,0,0.0,0,0,0.375,0.429,0.667,1.095,2,1.04,0.244,2.04,2B,morgajo02,1973
13,1973-04-18.SDN197304180,CIN,@,SDP,-2,43.9,4,3,1,1,0,1,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.373,0.433,0.6859999999999999,1.12,2,0.81,-0.031,0.56,2B,morgajo02,1973
14,1973-04-20.CIN197304200,CIN,,ATL,2,43.9,4,1,0,0,0,0,0,0,3,0.0,0,0,0,0.0,0,0.0,1,0,0.365,0.45299999999999996,0.6729999999999999,1.126,2,0.61,0.065,0.67,2B,morgajo02,1973
15,1973-04-21.CIN197304210,CIN,,ATL,-1,43.9,5,3,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0,0.0,0,0,0.345,0.441,0.636,1.078,2,2.67,-0.193,-0.52,2B,morgajo02,1973
16,1973-04-22.CIN197304220,CIN,,ATL,3,43.9,4,2,0,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0,1,0.33299999999999996,0.444,0.614,1.058,2,0.55,-0.021,-0.42,2B,morgajo02,1973
17,1973-04-24.CIN197304240,CIN,,MON,-5,43.9,4,4,1,2,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,1,0,0.344,0.447,0.607,1.054,2,1.31,0.14,0.56,2B,morgajo02,1973
18,1973-04-25.CIN197304250,CIN,,MON,3,43.9,5,5,1,2,1,0,1,3,0,0.0,1,0,0,0.0,0,0.0,0,0,0.348,0.444,0.652,1.0959999999999999,2,1.1,0.215,2.83,2B,morgajo02,1973
19,1973-04-27.CIN197304270,CIN,,PHI,-2,43.9,4,4,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.34299999999999997,0.435,0.629,1.064,2,0.83,-0.031,-0.17,2B,morgajo02,1973
20,1973-04-28.CIN197304280,CIN,,PHI,-1,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.324,0.41600000000000004,0.595,1.01,2,1.67,-0.161,-0.89,2B,morgajo02,1973
21,1973-04-29.CIN197304290,CIN,,PHI,8,17.8,5,2,2,1,1,0,0,1,3,0.0,0,0,0,0.0,0,0.0,0,0,0.32899999999999996,0.436,0.605,1.041,2,0.83,0.146,1.6,2B,morgajo02,1973
22,1973-05-02.NYN197305020,CIN,@,NYM,5,43.9,4,3,0,0,0,0,0,0,0,0.0,2,1,0,0.0,0,0.0,0,0,0.316,0.429,0.5820000000000001,1.011,2,0.48,-0.002,-0.09,2B,morgajo02,1973
23,1973-05-03.NYN197305030,CIN,@,NYM,1,43.9,4,3,1,2,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,1,0.32899999999999996,0.441,0.585,1.0270000000000001,2,1.01,0.063,0.75,2B,morgajo02,1973
24,1973-05-04.MON197305040,CIN,@,MON,-3,43.9,5,4,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.314,0.43,0.5579999999999999,0.988,2,0.84,-0.006999999999999999,-0.2,2B,morgajo02,1973
25,1973-05-05.MON197305050,CIN,@,MON,-2,0.8,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.314,0.435,0.5579999999999999,0.993,9,2.76,0.012,0.11,PH,morgajo02,1973
27,1973-05-07.PHI197305070,CIN,@,PHI,-1,0.7,1,1,0,1,1,0,0,2,0,0.0,0,0,0,0.0,0,0.0,0,0,0.322,0.44,0.575,1.015,8,2.48,0.309,1.89,PH,morgajo02,1973
29,1973-05-09.PHI197305090,CIN,@,PHI,2,6.9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.322,0.44,0.575,1.015,6,,,,2B,morgajo02,1973
30,1973-05-11.HOU197305110,CIN,@,HOU,-4,43.9,4,4,1,1,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.319,0.434,0.5710000000000001,1.005,2,0.77,-0.019,-0.09,2B,morgajo02,1973
31,1973-05-12.HOU197305120,CIN,@,HOU,-6,0.8,1,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.326,0.439,0.5760000000000001,1.015,9,0.14,0.006,0.38,PH,morgajo02,1973
32,1973-05-13.HOU197305130,CIN,@,HOU,2,43.9,4,3,1,3,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,2,0,0.34700000000000003,0.45799999999999996,0.589,1.047,2,0.97,0.129,1.07,2B,morgajo02,1973
33,1973-05-15.CIN197305150,CIN,,LAD,3,43.9,4,4,1,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.33299999999999996,0.44299999999999995,0.5660000000000001,1.008,2,0.74,-0.068,-0.95,2B,morgajo02,1973
34,1973-05-16.CIN197305160,CIN,,LAD,-2,46.1,6,5,0,2,1,0,0,2,1,0.0,1,0,0,0.0,0,0.0,0,0,0.337,0.445,0.5670000000000001,1.013,2,2.78,-0.03,1.23,2B,morgajo02,1973
35,1973-05-17.CIN197305170,CIN,,LAD,-2,43.9,4,4,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.33299999999999996,0.439,0.556,0.995,2,1.58,0.018000000000000002,0.43,2B,morgajo02,1973
36,1973-05-18.CIN197305180,CIN,,SDP,1,43.9,4,4,1,2,1,0,1,2,0,0.0,1,0,0,0.0,0,0.0,0,1,0.33899999999999997,0.441,0.589,1.03,2,0.83,0.134,1.21,2B,morgajo02,1973
37,1973-05-19.CIN197305190,CIN,,SDP,6,15.6,4,0,1,0,0,0,0,1,3,1.0,0,0,0,1.0,0,0.0,0,0,0.33899999999999997,0.45,0.589,1.0390000000000001,2,0.66,0.094,1.39,2B,morgajo02,1973
38,1973-05-20.CIN197305201,CIN,,SDP,-1,43.9,4,4,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.336,0.444,0.578,1.022,2,1.16,-0.042,-0.1,2B,morgajo02,1973
39,1973-05-20.CIN197305202,CIN,,SDP,1,43.9,4,4,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.33299999999999996,0.439,0.5670000000000001,1.006,2,0.71,-0.046,-0.22,2B,morgajo02,1973
40,1973-05-22.CIN197305220,CIN,,HOU,2,43.9,5,5,1,2,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.336,0.43799999999999994,0.56,0.998,2,0.62,0.055,0.29,2B,morgajo02,1973
41,1973-05-23.CIN197305230,CIN,,HOU,1,43.9,4,3,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.32799999999999996,0.433,0.547,0.98,2,1.12,0.085,0.07,2B,morgajo02,1973
42,1973-05-25.CIN197305250,CIN,,CHC,-5,43.9,4,4,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0,0.0,2,0,0.318,0.42200000000000004,0.53,0.953,2,1.93,-0.066,-0.6,2B,morgajo02,1973
43,1973-05-26.CIN197305260,CIN,,CHC,-2,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.309,0.41200000000000003,0.515,0.927,2,1.27,-0.122,-0.82,2B,morgajo02,1973
44,1973-05-27.CIN197305270,CIN,,CHC,-6,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.302,0.408,0.504,0.912,2,0.51,-0.005,-0.5,2B,morgajo02,1973
45,1973-05-28.CIN197305280,CIN,,CHC,1,43.9,5,4,1,2,1,0,0,1,1,0.0,0,0,0,0.0,0,0.0,0,0,0.308,0.414,0.51,0.924,2,1.63,0.306,1.03,2B,morgajo02,1973
46,1973-05-29.SLN197305290,CIN,@,STL,-2,43.9,4,2,0,1,0,0,0,0,2,0.0,1,0,0,0.0,0,0.0,0,1,0.31,0.42100000000000004,0.51,0.932,2,1.2,0.03,0.5,2B,morgajo02,1973
47,1973-05-30.SLN197305300,CIN,@,STL,-3,43.9,5,5,0,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,1,0,0.307,0.415,0.5,0.915,2,1.02,-0.055,-0.59,2B,morgajo02,1973
48,1973-05-31.SLN197305310,CIN,@,STL,1,43.9,4,4,2,2,1,0,1,1,0,0.0,0,0,0,0.0,0,1.0,0,0,0.312,0.41700000000000004,0.526,0.943,2,1.18,0.228,1.21,2B,morgajo02,1973
49,1973-06-01.PIT197306010,CIN,@,PIT,-3,43.9,5,4,2,2,1,0,0,1,1,1.0,0,0,0,0.0,0,0.0,0,0,0.316,0.42200000000000004,0.532,0.9540000000000001,2,0.99,0.068,0.92,2B,morgajo02,1973
50,1973-06-02.PIT197306020,CIN,@,PIT,-1,43.9,5,5,0,1,1,0,0,0,0,0.0,0,0,0,0.0,2,0.0,2,0,0.313,0.41600000000000004,0.528,0.9440000000000001,2,1.87,0.37,2.35,2B,morgajo02,1973
51,1973-06-03.PIT197306030,CIN,@,PIT,4,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.307,0.413,0.518,0.9309999999999999,2,0.64,-0.078,-0.66,2B,morgajo02,1973
52,1973-06-04.CIN197306040,CIN,,NYM,5,43.9,4,2,2,0,0,0,0,0,2,0.0,1,0,0,0.0,0,0.0,1,0,0.304,0.415,0.512,0.927,2,0.9,0.027999999999999997,0.42,2B,morgajo02,1973
53,1973-06-05.CIN197306050,CIN,,NYM,1,45.0,5,2,1,2,0,0,0,0,2,0.0,0,0,1,0.0,0,0.0,1,0,0.312,0.426,0.518,0.943,2,1.52,0.308,1.81,2B,morgajo02,1973
54,1973-06-08.CHN197306080,CIN,@,CHC,-1,43.9,4,4,1,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.31,0.423,0.511,0.934,2,1.3,0.02,0.35,2B,morgajo02,1973
55,1973-06-09.CHN197306090,CIN,@,CHC,4,43.9,5,4,2,1,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.309,0.42200000000000004,0.506,0.9279999999999999,2,2.23,0.019,-0.05,2B,morgajo02,1973
56,1973-06-10.CHN197306100,CIN,@,CHC,-2,43.9,5,4,2,2,0,0,1,2,1,0.0,0,0,0,0.0,0,0.0,0,0,0.313,0.426,0.522,0.948,2,0.73,0.083,1.81,2B,morgajo02,1973
57,1973-06-11.CIN197306110,CIN,,STL,-8,43.9,5,5,1,1,0,0,1,2,0,0.0,0,0,0,0.0,0,0.0,0,0,0.31,0.42100000000000004,0.529,0.95,2,0.36,0.172,0.97,2B,morgajo02,1973
58,1973-06-12.CIN197306120,CIN,,STL,-6,43.9,5,4,1,1,0,0,0,0,1,0.0,0,0,0,0.0,0,1.0,0,0,0.309,0.42100000000000004,0.524,0.9440000000000001,2,0.66,0.07200000000000001,0.15,2B,morgajo02,1973
59,1973-06-13.CIN197306130,CIN,,STL,-8,43.9,4,3,0,1,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.309,0.42200000000000004,0.521,0.943,2,0.24,-0.015,0.26,2B,morgajo02,1973
60,1973-06-15.CIN197306150,CIN,,PIT,6,43.9,5,3,2,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0,0,0.305,0.42100000000000004,0.513,0.934,2,0.65,0.028999999999999998,-0.1,2B,morgajo02,1973
61,1973-06-16.CIN197306160,CIN,,PIT,-5,43.9,4,4,0,2,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.308,0.423,0.512,0.935,2,0.54,-0.013000000000000001,0.06,2B,morgajo02,1973
62,1973-06-17.CIN197306171,CIN,,PIT,2,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.304,0.42,0.505,0.925,2,0.54,-0.001,-0.12,2B,morgajo02,1973
63,1973-06-17.CIN197306172,CIN,,PIT,4,43.9,5,5,1,2,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.306,0.42,0.507,0.927,2,0.85,0.12300000000000001,1.02,2B,morgajo02,1973
64,1973-06-19.SFN197306190,CIN,@,SFG,4,43.9,5,3,0,1,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0,1,0.307,0.423,0.505,0.9279999999999999,2,0.9,0.046,0.35,2B,morgajo02,1973
65,1973-06-20.SFN197306200,CIN,@,SFG,2,43.9,5,5,1,3,0,0,0,1,0,0.0,0,0,0,0.0,0,0.0,2,0,0.313,0.426,0.507,0.9329999999999999,2,0.98,0.171,2.17,2B,morgajo02,1973
66,1973-06-21.SFN197306210,CIN,@,SFG,-6,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.308,0.42,0.498,0.9179999999999999,2,0.29,-0.028999999999999998,-0.57,2B,morgajo02,1973
67,1973-06-22.LAN197306220,CIN,@,LAD,-1,45.0,5,5,0,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,1,0.305,0.41600000000000004,0.491,0.907,2,1.59,-0.19699999999999998,-1.28,2B,morgajo02,1973
68,1973-06-23.LAN197306231,CIN,@,LAD,3,43.9,5,5,2,2,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,1,0,0.307,0.41600000000000004,0.502,0.9179999999999999,2,0.99,0.042,0.28,2B,morgajo02,1973
69,1973-06-23.LAN197306232,CIN,@,LAD,-4,43.9,4,4,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.306,0.413,0.498,0.9109999999999999,2,0.95,0.043,0.0,2B,morgajo02,1973
70,1973-06-24.LAN197306240,CIN,@,LAD,-3,43.9,4,3,1,1,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.307,0.415,0.496,0.91,2,1.02,0.07400000000000001,0.75,2B,morgajo02,1973
71,1973-06-25.HOU197306250,CIN,@,HOU,-11,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.302,0.409,0.488,0.897,2,0.53,-0.052000000000000005,-0.53,2B,morgajo02,1973
72,1973-06-26.HOU197306260,CIN,@,HOU,4,43.9,5,5,0,1,1,0,0,2,0,0.0,0,0,0,0.0,0,0.0,0,0,0.3,0.405,0.486,0.8909999999999999,2,0.93,0.188,1.2,2B,morgajo02,1973
73,1973-06-27.HOU197306270,CIN,@,HOU,-8,43.9,4,3,0,1,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.3,0.40700000000000003,0.484,0.8909999999999999,2,1.04,0.098,0.38,2B,morgajo02,1973
74,1973-06-28.CIN197306280,CIN,,SDP,-5,43.9,4,4,0,1,1,0,0,1,0,0.0,1,0,0,0.0,0,1.0,0,0,0.299,0.405,0.484,0.889,2,0.73,-0.07400000000000001,0.27,2B,morgajo02,1973
75,1973-06-29.CIN197306290,CIN,,SDP,4,43.9,4,3,1,1,0,0,0,0,0,0.0,1,1,0,0.0,0,0.0,1,0,0.3,0.406,0.48200000000000004,0.888,2,0.83,-0.046,-0.34,2B,morgajo02,1973
76,1973-06-30.CIN197306300,CIN,,LAD,-1,10.3,3,2,1,1,0,0,1,2,1,0.0,0,0,0,0.0,0,0.0,0,0,0.301,0.408,0.494,0.903,9,2.26,0.47600000000000003,1.74,PH 2B,morgajo02,1973
77,1973-07-01.CIN197307011,CIN,,LAD,1,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.298,0.406,0.489,0.895,2,1.39,-0.039,0.05,2B,morgajo02,1973
78,1973-07-01.CIN197307012,CIN,,LAD,1,45.0,5,3,1,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0,0,0.294,0.406,0.483,0.889,2,1.59,0.038,-0.01,2B,morgajo02,1973
79,1973-07-02.CIN197307020,CIN,,LAD,2,43.9,4,4,0,1,1,0,0,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.294,0.40399999999999997,0.483,0.888,2,1.58,0.16699999999999998,1.0,2B,morgajo02,1973
80,1973-07-03.CIN197307030,CIN,,SFG,3,43.9,4,4,1,3,1,0,0,1,0,0.0,0,0,0,0.0,0,0.0,0,1,0.3,0.409,0.491,0.899,2,0.89,0.147,1.4,2B,morgajo02,1973
81,1973-07-04.CIN197307040,CIN,,SFG,-4,43.9,5,4,0,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.29600000000000004,0.405,0.484,0.889,2,0.95,-0.054000000000000006,-0.64,2B,morgajo02,1973
82,1973-07-05.CIN197307050,CIN,,SFG,1,43.9,5,5,1,2,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.298,0.405,0.48200000000000004,0.888,2,1.73,-0.036000000000000004,-0.08,2B,morgajo02,1973
83,1973-07-06.PHI197307060,CIN,@,PHI,6,43.9,5,3,0,1,0,0,0,1,1,0.0,0,0,0,1.0,0,1.0,1,1,0.298,0.405,0.48100000000000004,0.8859999999999999,2,0.81,-0.113,-1.02,2B,morgajo02,1973
84,1973-07-07.PHI197307070,CIN,@,PHI,1,17.8,5,4,2,2,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,1,0,0.301,0.408,0.48100000000000004,0.889,2,0.48,0.053,0.44,2B,morgajo02,1973
85,1973-07-08.PHI197307080,CIN,@,PHI,4,43.9,4,4,1,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1.0,0,0,0.3,0.406,0.478,0.884,2,1.12,-0.063,-1.47,2B,morgajo02,1973
86,1973-07-09.MON197307090,CIN,@,MON,5,43.9,6,3,2,2,0,0,1,2,3,0.0,0,0,0,0.0,0,0.0,0,1,0.304,0.413,0.49,0.903,2,0.86,0.235,2.26,2B,morgajo02,1973
87,1973-07-10.MON197307100,CIN,@,MON,4,43.9,5,3,2,1,1,0,0,1,2,0.0,1,0,0,0.0,0,0.0,0,0,0.304,0.41600000000000004,0.49200000000000005,0.9079999999999999,2,0.62,0.129,1.04,2B,morgajo02,1973
88,1973-07-11.MON197307110,CIN,@,MON,-1,43.9,5,3,0,1,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,2,0,0.305,0.418,0.49,0.909,2,1.17,0.055999999999999994,0.37,2B,morgajo02,1973
